USR_KEY;ENT;HIGH_RISK;IS_ASSIGNED
3261;902;L;Y
3261;964;L;Y
3261;967;L;Y
3261;976;L;Y
3261;988;L;Y
3262;244;L;Y
3262;258;L;Y
3262;270;L;Y
3262;315;L;Y
3262;324;L;Y
3262;336;L;Y
3262;344;L;Y
3262;345;L;Y
3262;421;L;Y
3262;454;L;Y
3262;561;L;Y
3262;570;L;Y
3262;581;L;Y
3262;587;L;Y
3262;596;L;Y
3262;613;L;Y
3262;617;L;Y
3262;677;L;Y
3262;678;L;Y
3262;719;L;Y
3262;790;L;Y
3262;802;L;Y
3262;827;L;Y
3262;836;L;Y
3262;873;L;Y
3262;894;L;Y
3262;902;L;Y
3262;943;L;Y
3262;986;L;Y
3263;2;L;Y
3263;27;L;Y
3263;100;L;Y
3263;151;L;Y
3263;166;L;Y
3263;191;L;Y
3263;212;L;Y
3263;262;L;Y
3263;305;L;Y
3263;307;L;Y
3263;340;L;Y
3263;373;L;Y
3263;456;L;Y
3263;466;L;Y
3263;491;L;Y
3263;560;L;Y
3263;563;L;Y
3263;581;L;Y
3263;660;L;Y
3263;677;L;Y
3263;702;L;Y
3263;712;L;Y
3263;719;L;Y
3263;747;L;Y
3263;766;L;Y
3263;843;L;Y
3263;863;L;Y
3263;871;L;Y
3263;921;L;Y
3264;2;L;Y
3264;43;L;Y
3264;146;L;Y
3264;188;L;Y
3264;206;L;Y
3264;213;L;Y
3264;509;L;Y
3264;528;L;Y
3264;555;L;Y
3264;677;L;Y
3264;721;L;Y
3264;729;L;Y
3264;738;L;Y
3264;814;L;Y
3264;884;L;Y
3264;889;L;Y
3264;913;L;Y
3264;921;L;Y
3264;940;L;Y
3264;988;L;Y
3265;29;L;Y
3265;38;L;Y
3265;64;L;Y
3265;110;L;Y
3265;225;L;Y
3265;230;L;Y
3265;251;L;Y
3265;306;L;Y
3265;314;L;Y
3265;336;L;Y
3265;358;L;Y
3265;513;L;Y
3265;543;L;Y
3265;586;L;Y
3265;596;L;Y
3265;639;L;Y
3265;654;L;Y
3265;672;L;Y
3265;700;L;Y
3265;703;L;Y
3265;719;L;Y
3265;720;L;Y
3265;750;L;Y
3265;761;L;Y
3265;820;L;Y
3265;985;L;Y
3266;8;L;Y
3266;29;L;Y
3266;38;L;Y
3266;110;L;Y
3266;175;L;Y
3266;193;L;Y
3266;280;L;Y
3266;355;L;Y
3266;395;L;Y
3266;529;L;Y
3266;536;L;Y
3266;577;L;Y
3266;581;L;Y
3266;596;L;Y
3266;647;L;Y
3266;652;L;Y
3266;704;L;Y
3266;716;L;Y
3266;719;L;Y
3266;747;L;Y
3266;820;L;Y
3266;842;L;Y
3266;861;L;Y
3266;945;L;Y
3266;950;L;Y
3267;2;L;Y
3267;29;L;Y
3267;64;L;Y
3267;78;L;Y
3267;110;L;Y
3267;116;L;Y
3267;126;L;Y
3267;162;L;Y
3267;188;L;Y
3267;190;L;Y
3267;244;L;Y
3267;272;L;Y
3267;307;L;Y
3267;373;L;Y
3267;385;L;Y
3267;436;L;Y
3267;438;L;Y
3267;471;L;Y
3267;492;L;Y
3267;501;L;Y
3267;569;L;Y
3267;587;L;Y
3267;635;L;Y
3267;647;L;Y
3267;652;L;Y
3267;677;L;Y
3267;681;L;Y
3267;691;L;Y
3267;704;L;Y
3267;738;L;Y
3267;761;L;Y
3267;773;L;Y
3267;782;L;Y
3267;783;L;Y
3267;807;L;Y
3267;827;L;Y
3267;856;L;Y
3268;43;L;Y
3268;66;L;Y
3268;137;L;Y
3268;154;L;Y
3268;207;L;Y
3268;217;L;Y
3268;306;L;Y
3268;358;L;Y
3268;493;L;Y
3268;570;L;Y
3268;596;L;Y
3268;602;L;Y
3268;625;L;Y
3268;633;L;Y
3268;635;L;Y
3268;641;L;Y
3268;703;L;Y
3268;780;L;Y
3268;827;L;Y
3268;859;L;Y
3268;863;L;Y
3268;898;L;Y
3268;943;L;Y
3268;961;L;Y
3268;994;L;Y
3269;7;L;Y
3269;110;L;Y
3269;118;L;Y
3269;151;L;Y
3269;188;L;Y
3269;239;L;Y
3269;252;L;Y
3269;358;L;Y
3269;490;L;Y
3269;501;L;Y
3269;560;L;Y
3269;667;L;Y
3269;677;L;Y
3269;703;L;Y
3269;719;L;Y
3269;731;L;Y
3269;757;L;Y
3269;854;L;Y
3269;885;L;Y
3269;911;L;Y
3269;961;L;Y
3270;29;L;Y
3270;46;L;Y
3270;89;L;Y
3270;110;L;Y
3270;132;L;Y
3270;156;L;Y
3270;194;L;Y
3270;198;L;Y
3270;244;L;Y
3270;246;L;Y
3270;269;L;Y
3270;335;L;Y
3270;343;L;Y
3270;367;L;Y
3270;406;L;Y
3270;418;L;Y
3270;433;L;Y
3270;456;L;Y
3270;577;L;Y
3270;691;L;Y
3270;719;L;Y
3270;761;L;Y
3270;800;L;Y
3270;804;L;Y
3270;820;L;Y
3270;939;L;Y
3270;976;L;Y
3270;985;L;Y
3271;37;L;Y
3271;64;L;Y
3271;116;L;Y
3271;172;L;Y
3271;244;L;Y
3271;251;L;Y
3271;275;L;Y
3271;314;L;Y
3271;336;L;Y
3271;385;L;Y
3271;444;L;Y
3271;457;L;Y
3271;472;L;Y
3271;481;L;Y
3271;536;L;Y
3271;553;L;Y
3271;581;L;Y
3271;752;L;Y
3271;766;L;Y
3271;797;L;Y
3271;819;L;Y
3271;820;L;Y
3271;861;L;Y
3271;949;L;Y
3271;951;L;Y
3271;996;L;Y
3272;70;L;Y
3272;72;L;Y
3272;110;L;Y
3272;151;L;Y
3272;194;L;Y
3272;245;L;Y
3272;352;L;Y
3272;358;L;Y
3272;383;L;Y
3272;385;L;Y
3272;576;L;Y
3272;586;L;Y
3272;630;L;Y
3272;677;L;Y
3272;716;L;Y
3272;719;L;Y
3272;832;L;Y
3272;854;L;Y
3272;921;L;Y
3272;995;L;Y
3273;7;L;Y
3273;29;L;Y
3273;38;L;Y
3273;61;L;Y
3273;70;L;Y
3273;110;L;Y
3273;155;L;Y
3273;244;L;Y
3273;251;L;Y
3273;256;L;Y
3273;306;L;Y
3273;307;L;Y
3273;373;L;Y
3273;405;L;Y
3273;409;L;Y
3273;419;L;Y
3273;478;L;Y
3273;483;L;Y
3273;500;L;Y
3273;533;L;Y
3273;581;L;Y
3273;584;L;Y
3273;586;L;Y
3273;596;L;Y
3273;602;L;Y
3273;719;L;Y
3273;959;L;Y
3274;10;L;Y
3274;71;L;Y
3274;166;L;Y
3274;170;L;Y
3274;201;L;Y
3274;210;L;Y
3274;306;L;Y
3274;358;L;Y
3274;361;L;Y
3274;395;L;Y
3274;430;L;Y
3274;466;L;Y
3274;470;L;Y
3274;483;L;Y
3274;518;L;Y
3274;556;L;Y
3274;557;L;Y
3274;560;L;Y
3274;563;L;Y
3274;603;L;Y
3274;625;L;Y
3274;647;L;Y
3274;648;L;Y
3274;658;L;Y
3274;679;L;Y
3274;681;L;Y
3274;704;L;Y
3274;712;L;Y
3274;715;L;Y
3274;719;L;Y
3274;721;L;Y
3274;860;L;Y
3274;864;L;Y
3274;889;L;Y
3275;38;L;Y
3275;85;L;Y
3275;110;L;Y
3275;114;L;Y
3275;164;L;Y
3275;220;L;Y
3275;252;L;Y
3275;267;L;Y
3275;283;L;Y
3275;358;L;Y
3275;385;L;Y
3275;406;L;Y
3275;418;L;Y
3275;424;L;Y
3275;430;L;Y
3275;477;L;Y
3275;478;L;Y
3275;559;L;Y
3275;560;L;Y
3275;637;L;Y
3275;655;L;Y
3275;677;L;Y
3275;761;L;Y
3275;830;L;Y
3275;954;L;Y
3275;961;L;Y
3275;976;L;Y
3275;996;L;Y
3276;29;L;Y
3276;38;L;Y
3276;49;L;Y
3276;53;L;Y
3276;110;L;Y
3276;166;L;Y
3276;224;L;Y
3276;239;L;Y
3276;244;L;Y
3276;268;L;Y
3276;352;L;Y
3276;373;L;Y
3276;385;L;Y
3276;387;L;Y
3276;463;L;Y
3276;483;L;Y
3276;536;L;Y
3276;628;L;Y
3276;709;L;Y
3276;719;L;Y
3276;724;L;Y
3276;744;L;Y
3276;761;L;Y
3276;763;L;Y
3276;807;L;Y
3276;861;L;Y
3276;873;L;Y
3276;921;L;Y
3276;940;L;Y
3277;19;L;Y
3277;110;L;Y
3277;146;L;Y
3277;157;L;Y
3277;158;L;Y
3277;161;L;Y
3277;172;L;Y
3277;184;L;Y
3277;194;L;Y
3277;244;L;Y
3277;307;L;Y
3277;326;L;Y
3277;358;L;Y
3277;383;L;Y
3277;384;L;Y
3277;424;L;Y
3277;457;L;Y
3277;467;L;Y
3277;470;L;Y
3277;596;L;Y
3277;652;L;Y
3277;654;L;Y
3277;677;L;Y
3277;719;L;Y
3277;726;L;Y
3277;884;L;Y
3277;888;L;Y
3277;949;L;Y
3278;29;L;Y
3278;35;L;Y
3278;53;L;Y
3278;110;L;Y
3278;158;L;Y
3278;174;L;Y
3278;214;L;Y
3278;246;L;Y
3278;299;L;Y
3278;315;L;Y
3278;395;L;Y
3278;418;L;Y
3278;455;L;Y
3278;485;L;Y
3278;515;L;Y
3278;581;L;Y
3278;611;L;Y
3278;677;L;Y
3278;683;L;Y
3278;694;L;Y
3278;707;L;Y
3278;716;L;Y
3278;724;L;Y
3278;761;L;Y
3278;764;L;Y
3278;801;L;Y
3278;820;L;Y
3278;822;L;Y
3278;864;L;Y
3278;870;L;Y
3278;873;L;Y
3278;932;L;Y
3279;33;L;Y
3279;110;L;Y
3279;121;L;Y
3279;198;L;Y
3279;306;L;Y
3279;375;L;Y
3279;504;L;Y
3279;509;L;Y
3279;597;L;Y
3279;629;L;Y
3279;651;L;Y
3279;656;L;Y
3279;677;L;Y
3279;707;L;Y
3279;752;L;Y
3279;757;L;Y
3279;794;L;Y
3279;819;L;Y
3279;827;L;Y
3279;834;L;Y
3279;860;L;Y
3279;880;L;Y
3279;931;L;Y
3280;38;L;Y
3280;64;L;Y
3280;88;L;Y
3280;187;L;Y
3280;201;L;Y
3280;254;L;Y
3280;272;L;Y
3280;289;L;Y
3280;306;L;Y
3280;371;L;Y
3280;465;L;Y
3280;471;L;Y
3280;498;L;Y
3280;501;L;Y
3280;561;L;Y
3280;569;L;Y
3280;587;L;Y
3280;635;L;Y
3280;637;L;Y
3280;678;L;Y
3280;711;L;Y
3280;774;L;Y
3280;817;L;Y
3280;820;L;Y
3280;838;L;Y
3280;842;L;Y
3280;884;L;Y
3280;926;L;Y
3280;930;L;Y
3281;7;L;Y
3281;10;L;Y
3281;76;L;Y
3281;100;L;Y
3281;112;L;Y
3281;113;L;Y
3281;132;L;Y
3281;306;L;Y
3281;307;L;Y
3281;336;L;Y
3281;342;L;Y
3281;483;L;Y
3281;533;L;Y
3281;593;L;Y
3281;623;L;Y
3281;658;L;Y
3281;681;L;Y
3281;704;L;Y
3281;705;L;Y
3281;747;L;Y
3281;758;L;Y
3281;797;L;Y
3281;803;L;Y
3281;830;L;Y
3281;880;L;Y
3281;922;L;Y
3282;72;L;Y
3282;106;L;Y
3282;151;L;Y
3282;155;L;Y
3282;168;L;Y
3282;229;L;Y
3282;271;L;Y
3282;335;L;Y
3282;344;L;Y
3282;347;L;Y
3282;445;L;Y
3282;576;L;Y
3282;577;L;Y
3282;581;L;Y
3282;606;L;Y
3282;644;L;Y
3282;647;L;Y
3282;658;L;Y
3282;677;L;Y
3282;690;L;Y
3282;704;L;Y
3282;719;L;Y
3282;755;L;Y
3282;764;L;Y
3282;848;L;Y
3282;904;L;Y
3282;908;L;Y
3282;942;L;Y
3282;943;L;Y
3282;990;L;Y
3282;996;L;Y
3283;10;L;Y
3283;11;L;Y
3283;44;L;Y
3283;72;L;Y
3283;125;L;Y
3283;166;L;Y
3283;306;L;Y
3283;358;L;Y
3283;385;L;Y
3283;425;L;Y
3283;456;L;Y
3283;461;L;Y
3283;483;L;Y
3283;555;L;Y
3283;596;L;Y
3283;638;L;Y
3283;704;L;Y
3283;712;L;Y
3283;714;L;Y
3283;836;L;Y
3283;885;L;Y
3283;889;L;Y
3283;903;L;Y
3283;935;L;Y
3283;980;L;Y
3283;982;L;Y
3284;56;L;Y
3284;119;L;Y
3284;146;L;Y
3284;210;L;Y
3284;309;L;Y
3284;334;L;Y
3284;336;L;Y
3284;361;L;Y
3284;373;L;Y
3284;381;L;Y
3284;385;L;Y
3284;406;L;Y
3284;429;L;Y
3284;483;L;Y
3284;533;L;Y
3284;536;L;Y
3284;537;L;Y
3284;596;L;Y
3284;628;L;Y
3284;676;L;Y
3284;677;L;Y
3284;704;L;Y
3284;719;L;Y
3284;774;L;Y
3284;787;L;Y
3284;881;L;Y
3284;902;L;Y
3284;994;L;Y
3285;49;L;Y
3285;75;L;Y
3285;148;L;Y
3285;193;L;Y
3285;340;L;Y
3285;373;L;Y
3285;381;L;Y
3285;385;L;Y
3285;429;L;Y
3285;441;L;Y
3285;480;L;Y
3285;504;L;Y
3285;526;L;Y
3285;536;L;Y
3285;546;L;Y
3285;569;L;Y
3285;584;L;Y
3285;703;L;Y
3285;704;L;Y
3285;747;L;Y
3285;750;L;Y
3285;752;L;Y
3285;843;L;Y
3285;863;L;Y
3285;864;L;Y
3285;865;L;Y
3286;72;L;Y
3286;73;L;Y
3286;136;L;Y
3286;151;L;Y
3286;224;L;Y
3286;289;L;Y
3286;306;L;Y
3286;307;L;Y
3286;379;L;Y
3286;380;L;Y
3286;381;L;Y
3286;385;L;Y
3286;501;L;Y
3286;508;L;Y
3286;569;L;Y
3286;655;L;Y
3286;666;L;Y
3286;719;L;Y
3286;757;L;Y
3286;767;L;Y
3286;774;L;Y
3286;803;L;Y
3286;836;L;Y
3286;864;L;Y
3286;877;L;Y
3286;902;L;Y
3286;921;L;Y
3286;950;L;Y
3287;29;L;Y
3287;109;L;Y
3287;110;L;Y
3287;111;L;Y
3287;123;L;Y
3287;150;L;Y
3287;156;L;Y
3287;188;L;Y
3287;193;L;Y
3287;195;L;Y
3287;274;L;Y
3287;307;L;Y
3287;373;L;Y
3287;456;L;Y
3287;458;L;Y
3287;465;L;Y
3287;533;L;Y
3287;577;L;Y
3287;596;L;Y
3287;719;L;Y
3287;724;L;Y
3287;744;L;Y
3287;747;L;Y
3287;811;L;Y
3287;861;L;Y
3287;888;L;Y
3287;921;L;Y
3287;929;L;Y
3288;27;L;Y
3288;37;L;Y
3288;43;L;Y
3288;114;L;Y
3288;152;L;Y
3288;171;L;Y
3288;267;L;Y
3288;349;L;Y
3288;476;L;Y
3288;536;L;Y
3288;548;L;Y
3288;561;L;Y
3288;628;L;Y
3288;631;L;Y
3288;719;L;Y
3288;722;L;Y
3288;842;L;Y
3288;861;L;Y
3288;881;L;Y
3288;929;L;Y
3288;931;L;Y
3288;976;L;Y
3289;110;L;Y
3289;157;L;Y
3289;267;L;Y
3289;299;L;Y
3289;304;L;Y
3289;306;L;Y
3289;358;L;Y
3289;365;L;Y
3289;381;L;Y
3289;457;L;Y
3289;476;L;Y
3289;555;L;Y
3289;561;L;Y
3289;569;L;Y
3289;659;L;Y
3289;677;L;Y
3289;681;L;Y
3289;703;L;Y
3289;704;L;Y
3289;705;L;Y
3289;719;L;Y
3289;747;L;Y
3289;752;L;Y
3289;773;L;Y
3289;785;L;Y
3289;873;L;Y
3289;901;L;Y
3289;929;L;Y
3289;947;L;Y
3289;976;L;Y
3290;2;L;Y
3290;29;L;Y
3290;110;L;Y
3290;132;L;Y
3290;175;L;Y
3290;193;L;Y
3290;201;L;Y
3290;220;L;Y
3290;253;L;Y
3290;267;L;Y
3290;280;L;Y
3290;294;L;Y
3290;306;L;Y
3290;457;L;Y
3290;458;L;Y
3290;470;L;Y
3290;490;L;Y
3290;492;L;Y
3290;500;L;Y
3290;501;L;Y
3290;504;L;Y
3290;536;L;Y
3290;543;L;Y
3290;581;L;Y
3290;635;L;Y
3290;691;L;Y
3290;709;L;Y
3290;719;L;Y
3290;724;L;Y
3290;783;L;Y
3290;820;L;Y
3290;849;L;Y
3290;861;L;Y
3290;889;L;Y
3290;936;L;Y
3290;945;L;Y
3290;972;L;Y
3291;27;L;Y
3291;55;L;Y
3291;72;L;Y
3291;83;L;Y
3291;151;L;Y
3291;193;L;Y
3291;198;L;Y
3291;299;L;Y
3291;307;L;Y
3291;346;L;Y
3291;358;L;Y
3291;381;L;Y
3291;383;L;Y
3291;385;L;Y
3291;389;L;Y
3291;406;L;Y
3291;485;L;Y
3291;560;L;Y
3291;570;L;Y
3291;587;L;Y
3291;606;L;Y
3291;611;L;Y
3291;658;L;Y
3291;667;L;Y
3291;677;L;Y
3291;691;L;Y
3291;719;L;Y
3291;730;L;Y
3291;745;L;Y
3291;750;L;Y
3291;822;L;Y
3291;831;L;Y
3291;853;L;Y
3291;858;L;Y
3291;863;L;Y
3291;864;L;Y
3291;915;L;Y
3291;964;L;Y
3292;27;L;Y
3292;63;L;Y
3292;87;L;Y
3292;114;L;Y
3292;155;L;Y
3292;207;L;Y
3292;211;L;Y
3292;262;L;Y
3292;267;L;Y
3292;421;L;Y
3292;422;L;Y
3292;472;L;Y
3292;569;L;Y
3292;596;L;Y
3292;606;L;Y
3292;625;L;Y
3292;652;L;Y
3292;677;L;Y
3292;703;L;Y
3292;717;L;Y
3292;719;L;Y
3292;730;L;Y
3292;773;L;Y
3292;819;L;Y
3292;841;L;Y
3292;843;L;Y
3292;889;L;Y
3292;937;L;Y
3292;961;L;Y
3293;29;L;Y
3293;64;L;Y
3293;100;L;Y
3293;110;L;Y
3293;158;L;Y
3293;160;L;Y
3293;175;L;Y
3293;267;L;Y
3293;306;L;Y
3293;432;L;Y
3293;458;L;Y
3293;490;L;Y
3293;519;L;Y
3293;534;L;Y
3293;548;L;Y
3293;577;L;Y
3293;602;L;Y
3293;667;L;Y
3293;716;L;Y
3293;719;L;Y
3293;721;L;Y
3293;730;L;Y
3293;836;L;Y
3293;858;L;Y
3293;862;L;Y
3293;888;L;Y
3294;11;L;Y
3294;110;L;Y
3294;122;L;Y
3294;148;L;Y
3294;161;L;Y
3294;169;L;Y
3294;190;L;Y
3294;201;L;Y
3294;202;L;Y
3294;244;L;Y
3294;267;L;Y
3294;272;L;Y
3294;421;L;Y
3294;456;L;Y
3294;466;L;Y
3294;501;L;Y
3294;536;L;Y
3294;560;L;Y
3294;563;L;Y
3294;581;L;Y
3294;610;L;Y
3294;611;L;Y
3294;616;L;Y
3294;647;L;Y
3294;672;L;Y
3294;704;L;Y
3294;719;L;Y
3294;745;L;Y
3294;803;L;Y
3294;822;L;Y
3294;830;L;Y
3294;842;L;Y
3294;849;L;Y
3294;873;L;Y
3294;940;L;Y
3295;28;L;Y
3295;40;L;Y
3295;121;L;Y
3295;348;L;Y
3295;368;L;Y
3295;385;L;Y
3295;465;L;Y
3295;479;L;Y
3295;633;L;Y
3295;667;L;Y
3295;700;L;Y
3295;711;L;Y
3295;745;L;Y
3295;746;L;Y
3295;747;L;Y
3295;774;L;Y
3295;782;L;Y
3295;842;L;Y
3295;855;L;Y
3295;877;L;Y
3295;921;L;Y
3296;220;L;Y
3296;229;L;Y
3296;244;L;Y
3296;267;L;Y
3296;298;L;Y
3296;338;L;Y
3296;352;L;Y
3296;354;L;Y
3296;358;L;Y
3296;361;L;Y
3296;385;L;Y
3296;485;L;Y
3296;526;L;Y
3296;536;L;Y
3296;597;L;Y
3296;616;L;Y
3296;652;L;Y
3296;703;L;Y
3296;747;L;Y
3296;860;L;Y
3296;861;L;Y
3296;863;L;Y
3296;904;L;Y
3296;921;L;Y
3296;930;L;Y
3297;29;L;Y
3297;110;L;Y
3297;160;L;Y
3297;195;L;Y
3297;222;L;Y
3297;225;L;Y
3297;235;L;Y
3297;269;L;Y
3297;298;L;Y
3297;373;L;Y
3297;413;L;Y
3297;486;L;Y
3297;508;L;Y
3297;526;L;Y
3297;602;L;Y
3297;603;L;Y
3297;719;L;Y
3297;794;L;Y
3297;803;L;Y
3297;861;L;Y
3297;863;L;Y
3297;888;L;Y
3297;982;L;Y
3297;993;L;Y
3298;33;L;Y
3298;45;L;Y
3298;53;L;Y
3298;64;L;Y
3298;75;L;Y
3298;110;L;Y
3298;166;L;Y
3298;352;L;Y
3298;580;L;Y
3298;586;L;Y
3298;596;L;Y
3298;635;L;Y
3298;655;L;Y
3298;677;L;Y
3298;698;L;Y
3298;854;L;Y
3298;856;L;Y
3298;889;L;Y
3298;935;L;Y
3298;940;L;Y
3299;11;L;Y
3299;21;L;Y
3299;29;L;Y
3299;56;L;Y
3299;61;L;Y
3299;64;L;Y
3299;72;L;Y
3299;106;L;Y
3299;110;L;Y
3299;113;L;Y
3299;127;L;Y
3299;151;L;Y
3299;158;L;Y
3299;198;L;Y
3299;200;L;Y
3299;214;L;Y
3299;224;L;Y
3299;307;L;Y
3299;358;L;Y
3299;373;L;Y
3299;492;L;Y
3299;577;L;Y
3299;580;L;Y
3299;581;L;Y
3299;625;L;Y
3299;663;L;Y
3299;677;L;Y
3299;704;L;Y
3299;719;L;Y
3299;750;L;Y
3299;783;L;Y
3299;820;L;Y
3299;873;L;Y
3299;905;L;Y
3299;915;L;Y
3299;921;L;Y
3299;935;L;Y
3299;954;L;Y
3299;969;L;Y
3299;990;L;Y
3300;110;L;Y
3300;146;L;Y
3300;178;L;Y
3300;208;L;Y
3300;224;L;Y
3300;244;L;Y
3300;307;L;Y
3300;385;L;Y
3300;395;L;Y
3300;415;L;Y
3300;508;L;Y
3300;625;L;Y
3300;719;L;Y
3300;820;L;Y
3300;848;L;Y
3300;922;L;Y
3300;979;L;Y
3301;29;L;Y
3301;38;L;Y
3301;71;L;Y
3301;106;L;Y
3301;110;L;Y
3301;123;L;Y
3301;184;L;Y
3301;229;L;Y
3301;233;L;Y
3301;244;L;Y
3301;318;L;Y
3301;326;L;Y
3301;336;L;Y
3301;373;L;Y
3301;385;L;Y
3301;678;L;Y
3301;719;L;Y
3301;731;L;Y
3301;745;L;Y
3301;761;L;Y
3301;820;L;Y
3301;858;L;Y
3301;880;L;Y
3301;950;L;Y
3301;962;L;Y
3302;64;L;Y
3302;72;L;Y
3302;156;L;Y
3302;158;L;Y
3302;198;L;Y
3302;230;L;Y
3302;244;L;Y
3302;307;L;Y
3302;314;L;Y
3302;358;L;Y
3302;383;L;Y
3302;485;L;Y
3302;493;L;Y
3302;508;L;Y
3302;625;L;Y
3302;638;L;Y
3302;719;L;Y
3302;738;L;Y
3302;766;L;Y
3302;852;L;Y
3302;873;L;Y
3302;921;L;Y
3302;938;L;Y
3303;33;L;Y
3303;116;L;Y
3303;122;L;Y
3303;212;L;Y
3303;213;L;Y
3303;277;L;Y
3303;331;L;Y
3303;347;L;Y
3303;358;L;Y
3303;524;L;Y
3303;550;L;Y
3303;557;L;Y
3303;560;L;Y
3303;577;L;Y
3303;581;L;Y
3303;602;L;Y
3303;610;L;Y
3303;669;L;Y
3303;677;L;Y
3303;719;L;Y
3303;783;L;Y
3303;804;L;Y
3303;814;L;Y
3304;10;L;Y
3304;20;L;Y
3304;112;L;Y
3304;147;L;Y
3304;148;L;Y
3304;154;L;Y
3304;210;L;Y
3304;217;L;Y
3304;233;L;Y
3304;244;L;Y
3304;306;L;Y
3304;336;L;Y
3304;358;L;Y
3304;385;L;Y
3304;430;L;Y
3304;448;L;Y
3304;485;L;Y
3304;498;L;Y
3304;561;L;Y
3304;611;L;Y
3304;647;L;Y
3304;704;L;Y
3304;706;L;Y
3304;733;L;Y
3304;792;L;Y
3304;797;L;Y
3304;889;L;Y
3304;989;L;Y
3305;10;L;Y
3305;75;L;Y
3305;137;L;Y
3305;244;L;Y
3305;245;L;Y
3305;299;L;Y
3305;306;L;Y
3305;381;L;Y
3305;524;L;Y
3305;557;L;Y
3305;569;L;Y
3305;577;L;Y
3305;581;L;Y
3305;597;L;Y
3305;678;L;Y
3305;750;L;Y
3305;764;L;Y
3305;836;L;Y
3305;841;L;Y
3305;842;L;Y
3305;873;L;Y
3305;884;L;Y
3305;889;L;Y
3305;921;L;Y
3305;962;L;Y
3306;151;L;Y
3306;157;L;Y
3306;169;L;Y
3306;191;L;Y
3306;198;L;Y
3306;299;L;Y
3306;309;L;Y
3306;358;L;Y
3306;381;L;Y
3306;406;L;Y
3306;443;L;Y
3306;470;L;Y
3306;501;L;Y
3306;576;L;Y
3306;577;L;Y
3306;626;L;Y
3306;677;L;Y
3306;693;L;Y
3306;707;L;Y
3306;719;L;Y
3306;724;L;Y
3306;773;L;Y
3306;809;L;Y
3306;827;L;Y
3306;855;L;Y
3306;863;L;Y
3306;889;L;Y
3306;905;L;Y
3306;930;L;Y
3307;16;L;Y
3307;29;L;Y
3307;35;L;Y
3307;37;L;Y
3307;64;L;Y
3307;86;L;Y
3307;116;L;Y
3307;126;L;Y
3307;151;L;Y
3307;158;L;Y
3307;194;L;Y
3307;457;L;Y
3307;536;L;Y
3307;586;L;Y
3307;618;L;Y
3307;719;L;Y
3307;750;L;Y
3307;804;L;Y
3307;832;L;Y
3307;861;L;Y
3307;884;L;Y
3307;935;L;Y
3307;962;L;Y
3308;7;L;Y
3308;29;L;Y
3308;53;L;Y
3308;184;L;Y
3308;230;L;Y
3308;261;L;Y
3308;267;L;Y
3308;283;L;Y
3308;306;L;Y
3308;336;L;Y
3308;381;L;Y
3308;385;L;Y
3308;493;L;Y
3308;509;L;Y
3308;536;L;Y
3308;623;L;Y
3308;655;L;Y
3308;658;L;Y
3308;711;L;Y
3308;717;L;Y
3308;747;L;Y
3308;790;L;Y
3308;820;L;Y
3308;858;L;Y
3308;866;L;Y
3308;889;L;Y
3309;6;L;Y
3309;10;L;Y
3309;32;L;Y
3309;33;L;Y
3309;64;L;Y
3309;166;L;Y
3309;184;L;Y
3309;198;L;Y
3309;234;L;Y
3309;251;L;Y
3309;255;L;Y
3309;358;L;Y
3309;361;L;Y
3309;385;L;Y
3309;440;L;Y
3309;458;L;Y
3309;501;L;Y
3309;532;L;Y
3309;611;L;Y
3309;691;L;Y
3309;714;L;Y
3309;730;L;Y
3309;732;L;Y
3309;820;L;Y
3309;848;L;Y
3309;949;L;Y
3310;37;L;Y
3310;66;L;Y
3310;72;L;Y
3310;151;L;Y
3310;185;L;Y
3310;255;L;Y
3310;300;L;Y
3310;306;L;Y
3310;307;L;Y
3310;358;L;Y
3310;372;L;Y
3310;395;L;Y
3310;418;L;Y
3310;444;L;Y
3310;466;L;Y
3310;563;L;Y
3310;570;L;Y
3310;581;L;Y
3310;610;L;Y
3310;652;L;Y
3310;671;L;Y
3310;690;L;Y
3310;715;L;Y
3310;719;L;Y
3310;849;L;Y
3310;853;L;Y
3310;863;L;Y
3310;864;L;Y
3310;873;L;Y
3310;896;L;Y
3310;929;L;Y
3310;980;L;Y
3311;61;L;Y
3311;110;L;Y
3311;148;L;Y
3311;183;L;Y
3311;196;L;Y
3311;307;L;Y
3311;352;L;Y
3311;358;L;Y
3311;368;L;Y
3311;375;L;Y
3311;413;L;Y
3311;423;L;Y
3311;430;L;Y
3311;465;L;Y
3311;483;L;Y
3311;488;L;Y
3311;561;L;Y
3311;577;L;Y
3311;611;L;Y
3311;652;L;Y
3311;667;L;Y
3311;670;L;Y
3311;719;L;Y
3311;724;L;Y
3311;730;L;Y
3311;750;L;Y
3311;820;L;Y
3311;854;L;Y
3311;888;L;Y
3311;915;L;Y
3312;0;L;Y
3312;29;L;Y
3312;61;L;Y
3312;72;L;Y
3312;75;L;Y
3312;110;L;Y
3312;120;L;Y
3312;152;L;Y
3312;158;L;Y
3312;184;L;Y
3312;188;L;Y
3312;255;L;Y
3312;369;L;Y
3312;415;L;Y
3312;417;L;Y
3312;448;L;Y
3312;456;L;Y
3312;513;L;Y
3312;536;L;Y
3312;545;L;Y
3312;550;L;Y
3312;596;L;Y
3312;635;L;Y
3312;652;L;Y
3312;704;L;Y
3312;716;L;Y
3312;719;L;Y
3312;722;L;Y
